STATE FIPS,COUNTY FIPS,STATE/TERRITORY NAME,COUNTY NAME, 2010 POPULATION , 2015 POPULATION , LAND AREA (Sqare Miles) 
47,037,Tennessee,Davidson County," 626,681 "," 678,889 ", 504.033 
47,039,Tennessee,Decatur County," 11,757 "," 11,660 ", 333.845 
47,041,Tennessee,DeKalb County," 18,723 "," 19,182 ", 304.347 
47,043,Tennessee,Dickson County," 49,666 "," 51,487 ", 489.896 
47,045,Tennessee,Dyer County," 38,335 "," 37,893 ", 512.327 
47,047,Tennessee,Fayette County," 38,413 "," 39,165 ", 704.786 
47,049,Tennessee,Fentress County," 17,959 "," 17,917 ", 498.612 
47,051,Tennessee,Franklin County," 41,052 "," 41,449 ", 554.542 
47,053,Tennessee,Gibson County," 49,683 "," 49,399 ", 602.742 
47,055,Tennessee,Giles County," 29,485 "," 28,946 ", 610.927 
47,057,Tennessee,Grainger County," 22,657 "," 22,846 ", 280.600 
47,059,Tennessee,Greene County," 68,831 "," 68,580 ", 622.165 
47,061,Tennessee,Grundy County," 13,703 "," 13,441 ", 360.534 
47,063,Tennessee,Hamblen County," 62,544 "," 63,402 ", 161.179 
47,065,Tennessee,Hamilton County," 336,463 "," 354,098 ", 542.431 
47,067,Tennessee,Hancock County," 6,819 "," 6,572 ", 222.340 
47,069,Tennessee,Hardeman County," 27,253 "," 25,707 ", 667.768 
47,071,Tennessee,Hardin County," 26,026 "," 25,756 ", 577.318 
47,073,Tennessee,Hawkins County," 56,833 "," 56,471 ", 486.975 
47,075,Tennessee,Haywood County," 18,787 "," 18,023 ", 533.112 
47,077,Tennessee,Henderson County," 27,769 "," 28,015 ", 520.073 
47,079,Tennessee,Henry County," 32,330 "," 32,147 ", 562.096 
47,081,Tennessee,Hickman County," 24,690 "," 24,363 ", 612.499 
47,083,Tennessee,Houston County," 8,426 "," 8,149 ", 200.286 
47,085,Tennessee,Humphreys County," 18,538 "," 18,135 ", 530.980 
47,087,Tennessee,Jackson County," 11,638 "," 11,509 ", 308.320 
47,089,Tennessee,Jefferson County," 51,407 "," 53,240 ", 274.078 
47,091,Tennessee,Johnson County," 18,244 "," 17,830 ", 298.475 
47,093,Tennessee,Knox County," 432,226 "," 451,324 ", 508.215 
47,095,Tennessee,Lake County," 7,832 "," 7,576 ", 165.784 
47,097,Tennessee,Lauderdale County," 27,815 "," 26,936 ", 471.992 
47,099,Tennessee,Lawrence County," 41,869 "," 42,564 ", 617.128 
47,101,Tennessee,Lewis County," 12,161 "," 11,854 ", 282.089 
47,103,Tennessee,Lincoln County," 33,361 "," 33,743 ", 570.338 
47,105,Tennessee,Loudon County," 48,556 "," 51,130 ", 229.216 
47,107,Tennessee,McMinn County," 52,266 "," 52,639 ", 430.125 
47,109,Tennessee,McNairy County," 26,075 "," 26,066 ", 562.860 
47,111,Tennessee,Macon County," 22,248 "," 23,177 ", 307.144 
47,113,Tennessee,Madison County," 98,294 "," 97,610 ", 557.117 
47,115,Tennessee,Marion County," 28,237 "," 28,487 ", 498.160 
47,117,Tennessee,Marshall County," 30,617 "," 31,552 ", 375.460 
47,119,Tennessee,Maury County," 80,956 "," 87,757 ", 613.138 
47,121,Tennessee,Meigs County," 11,753 "," 11,830 ", 195.122 
47,123,Tennessee,Monroe County," 44,519 "," 45,771 ", 635.565 
47,125,Tennessee,Montgomery County," 172,331 "," 193,479 ", 539.177 
47,127,Tennessee,Moore County," 6,362 "," 6,322 ", 129.223 
47,129,Tennessee,Morgan County," 21,987 "," 21,498 ", 522.180 
47,131,Tennessee,Obion County," 31,807 "," 30,639 ", 544.728 
47,133,Tennessee,Overton County," 22,083 "," 22,129 ", 433.483 
47,135,Tennessee,Perry County," 7,915 "," 7,929 ", 414.731 
47,137,Tennessee,Pickett County," 5,077 "," 5,146 ", 162.979 
47,139,Tennessee,Polk County," 16,825 "," 16,773 ", 434.676 
47,141,Tennessee,Putnam County," 72,321 "," 74,553 ", 401.103 
47,143,Tennessee,Rhea County," 31,809 "," 32,526 ", 315.377 
47,145,Tennessee,Roane County," 54,181 "," 52,753 ", 360.708 
47,147,Tennessee,Robertson County," 66,283 "," 68,570 ", 476.287 
47,149,Tennessee,Rutherford County," 262,604 "," 298,612 ", 619.364 
47,151,Tennessee,Scott County," 22,228 "," 21,950 ", 532.297 
47,153,Tennessee,Sequatchie County," 14,112 "," 14,811 ", 265.858 
47,155,Tennessee,Sevier County," 89,889 "," 95,946 ", 592.500 
47,157,Tennessee,Shelby County," 927,644 "," 938,069 ", 763.174 
47,159,Tennessee,Smith County," 19,166 "," 19,295 ", 314.289 
47,161,Tennessee,Stewart County," 13,324 "," 13,259 ", 459.330 
47,163,Tennessee,Sullivan County," 156,823 "," 156,791 ", 413.363 
47,165,Tennessee,Sumner County," 160,645 "," 175,989 ", 529.449 
47,167,Tennessee,Tipton County," 61,081 "," 61,870 ", 458.366 
47,169,Tennessee,Trousdale County," 7,870 "," 8,042 ", 114.193 
47,171,Tennessee,Unicoi County," 18,313 "," 17,860 ", 186.165 
47,173,Tennessee,Union County," 19,109 "," 19,119 ", 223.549 
47,175,Tennessee,Van Buren County," 5,548 "," 5,677 ", 273.415 
47,177,Tennessee,Warren County," 39,839 "," 40,435 ", 432.680 
47,179,Tennessee,Washington County," 122,979 "," 126,302 ", 326.465 
47,181,Tennessee,Wayne County," 17,021 "," 16,748 ", 734.100 
47,183,Tennessee,Weakley County," 35,021 "," 33,960 ", 580.364 
47,185,Tennessee,White County," 25,841 "," 26,521 ", 376.673 
47,187,Tennessee,Williamson County," 183,182 "," 211,672 ", 582.599 
47,189,Tennessee,Wilson County," 113,993 "," 128,911 ", 570.826 
48,001,Texas,Anderson County," 58,458 "," 57,580 "," 1,062.602 "
48,003,Texas,Andrews County," 14,786 "," 18,105 "," 1,500.713 "
48,005,Texas,Angelina County," 86,771 "," 88,255 ", 797.778 
48,007,Texas,Aransas County," 23,158 "," 25,350 ", 252.074 
48,009,Texas,Archer County," 9,054 "," 8,715 ", 903.110 
48,011,Texas,Armstrong County," 1,901 "," 1,947 ", 909.109 
48,013,Texas,Atascosa County," 44,911 "," 48,435 "," 1,219.544 "
48,015,Texas,Austin County," 28,417 "," 29,563 ", 646.508 
48,017,Texas,Bailey County," 7,165 "," 7,210 ", 826.797 
48,019,Texas,Bandera County," 20,485 "," 21,269 ", 790.961 
48,021,Texas,Bastrop County," 74,171 "," 80,527 ", 888.150 
48,023,Texas,Baylor County," 3,726 "," 3,618 ", 867.482 
48,025,Texas,Bee County," 31,861 "," 32,874 ", 880.239 
48,027,Texas,Bell County," 310,235 "," 334,941 "," 1,051.016 "
48,029,Texas,Bexar County," 1,714,773 "," 1,897,753 "," 1,239.820 "
48,031,Texas,Blanco County," 10,497 "," 11,004 ", 709.251 
48,033,Texas,Borden County, 641 , 648 , 897.443 
48,035,Texas,Bosque County," 18,212 "," 17,891 ", 982.978 
48,037,Texas,Bowie County," 92,565 "," 93,389 ", 885.006 
48,039,Texas,Brazoria County," 313,166 "," 346,312 "," 1,357.701 "
48,041,Texas,Brazos County," 194,851 "," 215,037 ", 585.445 
48,043,Texas,Brewster County," 9,232 "," 9,145 "," 6,183.733 "
48,045,Texas,Briscoe County," 1,637 "," 1,505 ", 900.001 
48,047,Texas,Brooks County," 7,223 "," 7,230 ", 943.364 
48,049,Texas,Brown County," 38,106 "," 37,896 ", 944.433 
48,051,Texas,Burleson County," 17,187 "," 17,460 ", 659.026 
48,053,Texas,Burnet County," 42,750 "," 45,463 ", 994.258 
48,055,Texas,Caldwell County," 38,066 "," 40,522 ", 545.257 
48,057,Texas,Calhoun County," 21,381 "," 21,895 ", 506.840 
48,059,Texas,Callahan County," 13,544 "," 13,557 ", 899.372 
48,061,Texas,Cameron County," 406,220 "," 422,156 ", 890.922 
48,063,Texas,Camp County," 12,401 "," 12,682 ", 195.826 
48,065,Texas,Carson County," 6,182 "," 5,969 ", 920.220 
48,067,Texas,Cass County," 30,464 "," 30,313 ", 936.963 
48,069,Texas,Castro County," 8,062 "," 7,656 ", 894.434 
48,071,Texas,Chambers County," 35,096 "," 38,863 ", 597.137 
48,073,Texas,Cherokee County," 50,845 "," 51,542 "," 1,052.913 "
48,075,Texas,Childress County," 7,041 "," 7,088 ", 696.405 
48,077,Texas,Clay County," 10,752 "," 10,360 "," 1,088.721 "
48,079,Texas,Cochran County," 3,127 "," 2,953 ", 775.150 
48,081,Texas,Coke County," 3,320 "," 3,238 ", 911.470 
48,083,Texas,Coleman County," 8,895 "," 8,338 "," 1,261.946 "
48,085,Texas,Collin County," 782,341 "," 914,127 ", 841.225 
48,087,Texas,Collingsworth County," 3,057 "," 3,044 ", 918.441 
48,089,Texas,Colorado County," 20,874 "," 20,870 ", 960.274 
48,091,Texas,Comal County," 108,472 "," 129,048 ", 559.476 
48,093,Texas,Comanche County," 13,974 "," 13,430 ", 937.754 
48,095,Texas,Concho County," 4,087 "," 4,081 ", 983.799 
48,097,Texas,Cooke County," 38,437 "," 39,229 ", 874.759 
48,099,Texas,Coryell County," 75,388 "," 75,503 "," 1,052.066 "
48,101,Texas,Cottle County," 1,505 "," 1,426 ", 900.563 
48,103,Texas,Crane County," 4,375 "," 5,048 ", 785.069 
48,105,Texas,Crockett County," 3,719 "," 3,710 "," 2,807.327 "
48,107,Texas,Crosby County," 6,059 "," 5,977 ", 900.198 
48,109,Texas,Culberson County," 2,398 "," 2,236 "," 3,812.798 "
48,111,Texas,Dallam County," 6,703 "," 7,121 "," 1,503.259 "
48,113,Texas,Dallas County," 2,368,139 "," 2,553,385 ", 871.279 
48,115,Texas,Dawson County," 13,833 "," 13,520 ", 900.306 
48,117,Texas,Deaf Smith County," 19,372 "," 18,952 "," 1,496.868 "
48,119,Texas,Delta County," 5,231 "," 5,217 ", 256.825 
48,121,Texas,Denton County," 662,614 "," 780,612 ", 878.432 
48,123,Texas,DeWitt County," 20,097 "," 20,797 ", 908.975 
48,125,Texas,Dickens County," 2,444 "," 2,206 ", 901.724 
48,127,Texas,Dimmit County," 9,996 "," 10,980 "," 1,328.884 "
48,129,Texas,Donley County," 3,677 "," 3,499 ", 926.886 
48,131,Texas,Duval County," 11,782 "," 11,388 "," 1,793.481 "
48,133,Texas,Eastland County," 18,583 "," 18,171 ", 926.491 
48,135,Texas,Ector County," 137,130 "," 159,436 ", 897.687 
48,137,Texas,Edwards County," 2,002 "," 1,894 "," 2,117.858 "
48,139,Texas,Ellis County," 149,610 "," 163,632 ", 935.487 
48,141,Texas,El Paso County," 800,647 "," 835,593 "," 1,012.693 "
48,143,Texas,Erath County," 37,890 "," 41,122 "," 1,083.071 "
48,145,Texas,Falls County," 17,866 "," 17,142 ", 765.483 
48,147,Texas,Fannin County," 33,915 "," 33,693 ", 890.837 
48,149,Texas,Fayette County," 24,554 "," 25,110 ", 950.008 
48,151,Texas,Fisher County," 3,974 "," 3,827 ", 898.941 
48,153,Texas,Floyd County," 6,446 "," 5,901 ", 992.143 
48,155,Texas,Foard County," 1,336 "," 1,220 ", 704.397 
48,157,Texas,Fort Bend County," 585,375 "," 716,087 ", 861.481 
48,159,Texas,Franklin County," 10,605 "," 10,651 ", 284.391 
48,161,Texas,Freestone County," 19,816 "," 19,691 ", 877.739 
48,163,Texas,Frio County," 17,217 "," 18,793 "," 1,133.500 "
48,165,Texas,Gaines County," 17,526 "," 20,051 "," 1,502.375 "
48,167,Texas,Galveston County," 291,309 "," 322,225 ", 378.358 
48,169,Texas,Garza County," 6,461 "," 6,415 ", 893.412 
48,171,Texas,Gillespie County," 24,837 "," 25,963 "," 1,058.214 "
48,173,Texas,Glasscock County," 1,226 "," 1,315 ", 900.218 
48,175,Texas,Goliad County," 7,210 "," 7,531 ", 852.014 
48,177,Texas,Gonzales County," 19,807 "," 20,573 "," 1,066.688 "
48,179,Texas,Gray County," 22,535 "," 23,210 ", 925.974 
48,181,Texas,Grayson County," 120,877 "," 125,467 ", 932.804 
48,183,Texas,Gregg County," 121,730 "," 124,108 ", 273.303 
48,185,Texas,Grimes County," 26,604 "," 27,512 ", 787.459 
48,187,Texas,Guadalupe County," 131,533 "," 151,249 ", 711.300 
48,189,Texas,Hale County," 36,273 "," 34,360 "," 1,004.683 "
48,191,Texas,Hall County," 3,353 "," 3,138 ", 883.492 
48,193,Texas,Hamilton County," 8,517 "," 8,159 ", 835.914 
48,195,Texas,Hansford County," 5,613 "," 5,610 ", 919.810 
48,197,Texas,Hardeman County," 4,139 "," 3,840 ", 695.114 
48,199,Texas,Hardin County," 54,635 "," 55,865 ", 890.567 
48,201,Texas,Harris County," 4,092,459 "," 4,538,028 "," 1,703.478 "
48,203,Texas,Harrison County," 65,631 "," 66,746 ", 899.951 
48,205,Texas,Hartley County," 6,062 "," 6,193 "," 1,462.033 "
48,207,Texas,Haskell County," 5,899 "," 5,737 ", 903.131 
48,209,Texas,Hays County," 157,107 "," 194,739 ", 677.978 
48,211,Texas,Hemphill County," 3,807 "," 4,264 ", 906.286 
48,213,Texas,Henderson County," 78,532 "," 79,545 ", 873.748 
48,215,Texas,Hidalgo County," 774,769 "," 842,304 "," 1,570.865 "
48,217,Texas,Hill County," 35,089 "," 34,855 ", 958.864 
48,219,Texas,Hockley County," 22,935 "," 23,433 ", 908.392 
48,221,Texas,Hood County," 51,182 "," 55,423 ", 420.641 
48,223,Texas,Hopkins County," 35,161 "," 36,223 ", 767.174 
48,225,Texas,Houston County," 23,732 "," 22,785 "," 1,230.909 "
48,227,Texas,Howard County," 35,012 "," 37,206 ", 900.791 
48,229,Texas,Hudspeth County," 3,476 "," 3,379 "," 4,570.983 "
48,231,Texas,Hunt County," 86,129 "," 89,844 ", 840.318 
48,233,Texas,Hutchinson County," 22,150 "," 21,734 ", 887.419 
48,235,Texas,Irion County," 1,599 "," 1,554 "," 1,051.563 "
48,237,Texas,Jack County," 9,044 "," 8,878 ", 910.662 
48,239,Texas,Jackson County," 14,075 "," 14,816 ", 829.435 
48,241,Texas,Jasper County," 35,710 "," 35,506 ", 938.845 
48,243,Texas,Jeff Davis County," 2,342 "," 2,156 "," 2,264.555 "
48,245,Texas,Jefferson County," 252,273 "," 254,308 ", 876.295 
48,247,Texas,Jim Hogg County," 5,300 "," 5,200 "," 1,136.138 "
48,249,Texas,Jim Wells County," 40,838 "," 41,382 ", 864.966 
48,251,Texas,Johnson County," 150,934 "," 159,990 ", 724.692 
48,253,Texas,Jones County," 20,202 "," 19,970 ", 928.554 
48,255,Texas,Karnes County," 14,824 "," 14,975 ", 747.556 
48,257,Texas,Kaufman County," 103,350 "," 114,690 ", 780.699 
48,259,Texas,Kendall County," 33,410 "," 40,384 ", 662.453 
48,261,Texas,Kenedy County, 416 , 407 ," 1,458.329 "
48,263,Texas,Kent County, 808 , 764 , 902.507 
48,265,Texas,Kerr County," 49,625 "," 50,955 "," 1,103.318 "
48,267,Texas,Kimble County," 4,607 "," 4,388 "," 1,250.987 "
48,269,Texas,King County, 286 , 282 , 910.872 
48,271,Texas,Kinney County," 3,598 "," 3,549 "," 1,360.055 "
48,273,Texas,Kleberg County," 32,061 "," 31,857 ", 881.308 
48,275,Texas,Knox County," 3,719 "," 3,860 ", 850.621 
48,277,Texas,Lamar County," 49,793 "," 49,440 ", 907.190 
48,279,Texas,Lamb County," 13,977 "," 13,385 "," 1,016.181 "
48,281,Texas,Lampasas County," 19,677 "," 20,588 ", 712.840 
48,283,Texas,La Salle County," 6,886 "," 7,631 "," 1,486.691 "
48,285,Texas,Lavaca County," 19,263 "," 19,836 ", 969.708 
48,287,Texas,Lee County," 16,612 "," 16,898 ", 629.016 
48,289,Texas,Leon County," 16,801 "," 17,086 "," 1,073.151 "
48,291,Texas,Liberty County," 75,643 "," 79,654 "," 1,158.417 "
48,293,Texas,Limestone County," 23,384 "," 23,320 ", 905.288 
48,295,Texas,Lipscomb County," 3,302 "," 3,569 ", 932.179 
48,297,Texas,Live Oak County," 11,531 "," 12,229 "," 1,039.696 "
48,299,Texas,Llano County," 19,301 "," 19,796 ", 934.034 
48,301,Texas,Loving County, 82 , 112 , 668.925 
48,303,Texas,Lubbock County," 278,831 "," 299,453 ", 895.599 
48,305,Texas,Lynn County," 5,915 "," 5,724 ", 891.867 
48,307,Texas,McCulloch County," 8,283 "," 8,341 "," 1,065.598 "
48,309,Texas,McLennan County," 234,906 "," 245,671 "," 1,037.101 "
48,311,Texas,McMullen County, 707 , 820 ," 1,139.426 "
48,313,Texas,Madison County," 13,664 "," 14,065 ", 466.065 
48,315,Texas,Marion County," 10,546 "," 10,160 ", 380.880 
48,317,Texas,Martin County," 4,799 "," 5,641 ", 914.944 
48,319,Texas,Mason County," 4,012 "," 4,032 ", 928.803 
48,321,Texas,Matagorda County," 36,702 "," 36,770 "," 1,100.276 "
48,323,Texas,Maverick County," 54,258 "," 57,706 "," 1,279.258 "
48,325,Texas,Medina County," 46,006 "," 48,417 "," 1,325.356 "
48,327,Texas,Menard County," 2,242 "," 2,164 ", 902.030 
48,329,Texas,Midland County," 136,872 "," 161,077 ", 900.299 
48,331,Texas,Milam County," 24,757 "," 24,513 "," 1,016.930 "
48,333,Texas,Mills County," 4,936 "," 4,900 ", 748.261 
48,335,Texas,Mitchell County," 9,403 "," 9,067 ", 911.090 
48,337,Texas,Montague County," 19,719 "," 19,262 ", 930.906 
48,339,Texas,Montgomery County," 455,746 "," 537,559 "," 1,041.735 "
48,341,Texas,Moore County," 21,904 "," 22,255 ", 899.691 
48,343,Texas,Morris County," 12,934 "," 12,516 ", 251.985 
48,345,Texas,Motley County," 1,210 "," 1,148 ", 989.562 
48,347,Texas,Nacogdoches County," 64,524 "," 65,664 ", 946.537 
48,349,Texas,Navarro County," 47,735 "," 48,323 "," 1,009.627 "
48,351,Texas,Newton County," 14,445 "," 13,986 ", 933.677 
48,353,Texas,Nolan County," 15,216 "," 15,107 ", 911.997 
48,355,Texas,Nueces County," 340,223 "," 359,715 ", 838.482 
48,357,Texas,Ochiltree County," 10,223 "," 10,747 ", 917.627 
48,359,Texas,Oldham County," 2,052 "," 2,069 "," 1,500.533 "
48,361,Texas,Orange County," 81,837 "," 84,260 ", 333.669 
48,363,Texas,Palo Pinto County," 28,111 "," 27,895 ", 951.791 
48,365,Texas,Panola County," 23,796 "," 23,766 ", 801.749 
48,367,Texas,Parker County," 116,927 "," 126,042 ", 903.478 
48,369,Texas,Parmer County," 10,269 "," 9,749 ", 880.778 
48,371,Texas,Pecos County," 15,507 "," 16,203 "," 4,763.847 "
48,373,Texas,Polk County," 45,413 "," 46,972 "," 1,057.093 "
48,375,Texas,Potter County," 121,073 "," 121,802 ", 908.370 
48,377,Texas,Presidio County," 7,818 "," 6,876 "," 3,855.237 "
48,379,Texas,Rains County," 10,914 "," 11,161 ", 229.452 
48,381,Texas,Randall County," 120,725 "," 130,269 ", 911.544 
48,383,Texas,Reagan County," 3,367 "," 3,792 "," 1,175.301 "
48,385,Texas,Real County," 3,309 "," 3,307 ", 699.195 
48,387,Texas,Red River County," 12,860 "," 12,455 "," 1,036.578 "
48,389,Texas,Reeves County," 13,783 "," 14,732 "," 2,635.375 "
48,391,Texas,Refugio County," 7,383 "," 7,289 ", 770.444 
48,393,Texas,Roberts County, 929 , 916 , 924.058 
48,395,Texas,Robertson County," 16,622 "," 16,659 ", 855.683 
48,397,Texas,Rockwall County," 78,337 "," 90,861 ", 127.036 
48,399,Texas,Runnels County," 10,501 "," 10,551 "," 1,050.945 "
48,401,Texas,Rusk County," 53,330 "," 53,070 ", 924.027 
48,403,Texas,Sabine County," 10,834 "," 10,368 ", 491.390 
48,405,Texas,San Augustine County," 8,865 "," 8,473 ", 530.657 
48,407,Texas,San Jacinto County," 26,384 "," 27,413 ", 569.243 
48,409,Texas,San Patricio County," 64,804 "," 67,357 ", 693.451 
48,411,Texas,San Saba County," 6,131 "," 5,901 "," 1,135.297 "
48,413,Texas,Schleicher County," 3,461 "," 3,211 "," 1,310.630 "
48,415,Texas,Scurry County," 16,921 "," 17,615 ", 905.444 
48,417,Texas,Shackelford County," 3,378 "," 3,350 ", 914.286 
48,419,Texas,Shelby County," 25,448 "," 25,402 ", 795.583 
48,421,Texas,Sherman County," 3,034 "," 3,072 ", 923.035 
48,423,Texas,Smith County," 209,714 "," 222,936 ", 921.454 
48,425,Texas,Somervell County," 8,490 "," 8,739 ", 186.463 
48,427,Texas,Starr County," 60,968 "," 63,795 "," 1,223.179 "
48,429,Texas,Stephens County," 9,630 "," 9,440 ", 896.719 
48,431,Texas,Sterling County," 1,143 "," 1,352 ", 923.451 
48,433,Texas,Stonewall County," 1,490 "," 1,410 ", 916.313 
48,435,Texas,Sutton County," 4,128 "," 3,913 "," 1,453.926 "
48,437,Texas,Swisher County," 7,854 "," 7,533 ", 890.159 
48,439,Texas,Tarrant County," 1,809,034 "," 1,982,498 ", 863.608 
48,441,Texas,Taylor County," 131,506 "," 136,051 ", 915.552 
48,443,Texas,Terrell County, 984 , 837 ," 2,358.026 "
48,445,Texas,Terry County," 12,651 "," 12,739 ", 888.839 
48,447,Texas,Throckmorton County," 1,641 "," 1,579 ", 912.552 
48,449,Texas,Titus County," 32,334 "," 32,623 ", 406.054 
48,451,Texas,Tom Green County," 110,224 "," 118,105 "," 1,521.972 "
48,453,Texas,Travis County," 1,024,266 "," 1,176,558 ", 990.202 
48,455,Texas,Trinity County," 14,585 "," 14,402 ", 693.608 
48,457,Texas,Tyler County," 21,766 "," 21,347 ", 924.501 
48,459,Texas,Upshur County," 39,309 "," 40,603 ", 582.947 
48,461,Texas,Upton County," 3,355 "," 3,651 "," 1,241.324 "
48,463,Texas,Uvalde County," 26,405 "," 27,245 "," 1,551.946 "
48,465,Texas,Val Verde County," 48,879 "," 48,988 "," 3,144.750 "
48,467,Texas,Van Zandt County," 52,579 "," 53,547 ", 842.557 
48,469,Texas,Victoria County," 86,793 "," 92,382 ", 882.143 
48,471,Texas,Walker County," 67,861 "," 70,699 ", 784.169 
48,473,Texas,Waller County," 43,205 "," 48,656 ", 513.430 
48,475,Texas,Ward County," 10,658 "," 11,721 ", 835.602 
48,477,Texas,Washington County," 33,718 "," 34,765 ", 603.954 
48,479,Texas,Webb County," 250,304 "," 269,721 "," 3,361.482 "
48,481,Texas,Wharton County," 41,280 "," 41,486 "," 1,086.150 "
48,483,Texas,Wheeler County," 5,410 "," 5,657 ", 914.523 
48,485,Texas,Wichita County," 131,500 "," 131,705 ", 627.776 
48,487,Texas,Wilbarger County," 13,535 "," 13,027 ", 970.844 
48,489,Texas,Willacy County," 22,134 "," 21,903 ", 590.554 
48,491,Texas,Williamson County," 422,679 "," 508,514 "," 1,118.303 "
48,493,Texas,Wilson County," 42,918 "," 47,520 ", 803.733 
48,495,Texas,Winkler County," 7,110 "," 8,005 ", 841.107 
48,497,Texas,Wise County," 59,127 "," 62,953 ", 904.422 
48,499,Texas,Wood County," 41,964 "," 43,356 ", 645.234 
48,501,Texas,Yoakum County," 7,879 "," 8,546 ", 799.708 
48,503,Texas,Young County," 18,550 "," 18,270 ", 914.468 
48,505,Texas,Zapata County," 14,018 "," 14,374 ", 998.412 
48,507,Texas,Zavala County," 11,677 "," 12,235 "," 1,297.406 "
49,001,Utah,Beaver County," 6,629 "," 6,354 "," 2,589.880 "
49,003,Utah,Box Elder County," 49,975 "," 52,097 "," 5,745.551 "
49,005,Utah,Cache County," 112,656 "," 120,783 "," 1,164.813 "
49,007,Utah,Carbon County," 21,403 "," 20,479 "," 1,478.493 "
49,009,Utah,Daggett County," 1,059 "," 1,109 ", 696.979 
49,011,Utah,Davis County," 306,479 "," 336,043 ", 298.778 
49,013,Utah,Duchesne County," 18,607 "," 20,862 "," 3,240.945 "
49,015,Utah,Emery County," 10,976 "," 10,370 "," 4,462.314 "
49,017,Utah,Garfield County," 5,172 "," 5,009 "," 5,175.121 "
49,019,Utah,Grand County," 9,225 "," 9,516 "," 3,671.543 "
49,021,Utah,Iron County," 46,163 "," 48,368 "," 3,296.681 "
49,023,Utah,Juab County," 10,246 "," 10,594 "," 3,392.278 "
49,025,Utah,Kane County," 7,125 "," 7,131 "," 3,990.229 "
49,027,Utah,Millard County," 12,503 "," 12,645 "," 6,572.425 "
49,029,Utah,Morgan County," 9,469 "," 11,065 ", 609.196 
49,031,Utah,Piute County," 1,556 "," 1,517 ", 757.791 
49,033,Utah,Rich County," 2,264 "," 2,311 "," 1,028.775 "
49,035,Utah,Salt Lake County," 1,029,655 "," 1,107,314 ", 742.282 
49,037,Utah,San Juan County," 14,746 "," 15,772 "," 7,819.988 "
49,039,Utah,Sanpete County," 27,822 "," 28,778 "," 1,590.152 "
49,041,Utah,Sevier County," 20,802 "," 20,984 "," 1,910.577 "
49,043,Utah,Summit County," 36,324 "," 39,633 "," 1,871.712 "
49,045,Utah,Tooele County," 58,218 "," 62,952 "," 6,941.352 "
49,047,Utah,Uintah County," 32,588 "," 37,928 "," 4,479.693 "
49,049,Utah,Utah County," 516,564 "," 575,205 "," 2,003.454 "
49,051,Utah,Wasatch County," 23,530 "," 29,161 "," 1,175.501 "
49,053,Utah,Washington County," 138,115 "," 155,602 "," 2,426.358 "
49,055,Utah,Wayne County," 2,778 "," 2,692 "," 2,460.676 "
49,057,Utah,Weber County," 231,236 "," 243,645 ", 576.084 
50,001,Vermont,Addison County," 36,821 "," 37,035 ", 766.325 
50,003,Vermont,Bennington County," 37,125 "," 36,317 ", 674.980 
50,005,Vermont,Caledonia County," 31,227 "," 30,780 ", 648.864 
50,007,Vermont,Chittenden County," 156,545 "," 161,382 ", 536.578 
50,009,Vermont,Essex County," 6,306 "," 6,163 ", 663.598 
50,011,Vermont,Franklin County," 47,746 "," 48,799 ", 633.706 
50,013,Vermont,Grand Isle County," 6,970 "," 6,861 ", 81.811 
50,015,Vermont,Lamoille County," 24,475 "," 25,235 ", 458.797 
50,017,Vermont,Orange County," 28,936 "," 28,899 ", 687.033 
50,019,Vermont,Orleans County," 27,231 "," 27,100 ", 693.268 
50,021,Vermont,Rutland County," 61,642 "," 59,736 ", 929.821 
50,023,Vermont,Washington County," 59,534 "," 58,612 ", 687.233 
50,025,Vermont,Windham County," 44,513 "," 43,386 ", 785.305 
50,027,Vermont,Windsor County," 56,670 "," 55,737 ", 969.337 
51,001,Virginia,Accomack County," 33,164 "," 32,973 ", 449.496 
51,003,Virginia,Albemarle County," 98,970 "," 105,703 ", 720.698 
51,005,Virginia,Alleghany County," 16,250 "," 15,677 ", 445.457 
51,007,Virginia,Amelia County," 12,690 "," 12,903 ", 355.269 
51,009,Virginia,Amherst County," 32,353 "," 31,914 ", 473.934 
51,011,Virginia,Appomattox County," 14,973 "," 15,414 ", 333.494 
51,013,Virginia,Arlington County," 207,627 "," 229,164 ", 25.974 
51,015,Virginia,Augusta County," 73,750 "," 74,314 ", 966.999 
51,017,Virginia,Bath County," 4,731 "," 4,470 ", 529.158 
51,019,Virginia,Bedford County," 68,676 "," 77,724 ", 753.021 
51,021,Virginia,Bland County," 6,824 "," 6,561 ", 357.725 
51,023,Virginia,Botetourt County," 33,148 "," 33,347 ", 541.202 
51,025,Virginia,Brunswick County," 17,434 "," 16,698 ", 566.173 
51,027,Virginia,Buchanan County," 24,098 "," 22,776 ", 502.763 
51,029,Virginia,Buckingham County," 17,146 "," 17,032 ", 579.657 
51,031,Virginia,Campbell County," 54,842 "," 55,086 ", 503.867 
51,033,Virginia,Caroline County," 28,545 "," 29,984 ", 527.513 
51,035,Virginia,Carroll County," 30,042 "," 29,724 ", 474.690 
51,036,Virginia,Charles City County," 7,256 "," 7,040 ", 182.817 
51,037,Virginia,Charlotte County," 12,586 "," 12,201 ", 475.271 
51,041,Virginia,Chesterfield County," 316,236 "," 335,687 ", 423.297 
51,043,Virginia,Clarke County," 14,034 "," 14,363 ", 176.177 
